county,date,cases
40203,2021/03/07,8083.08
40203,2021/03/14,8133.6
40203,2021/03/21,8156.05
40203,2021/03/28,8262.7
40203,2021/04/04,8318.83
40203,2021/04/11,8414.26
40203,2021/04/18,8492.84
40203,2021/04/25,8582.66
40203,2021/05/02,8700.53
40203,2021/05/09,8745.44
40203,2021/05/16,8818.41
40203,2021/05/23,8891.38
40203,2021/05/30,8919.45
40203,2021/06/06,8953.13
40203,2021/06/13,8958.74
40203,2021/06/20,8964.36
40203,2021/06/27,8975.58
40203,2021/07/04,8992.42
40203,2021/07/11,9031.71
40203,2021/07/18,9104.69
40203,2021/07/25,9256.24
40203,2021/08/01,9497.61
40203,2021/08/08,9800.73
40203,2021/08/15,10176.82
40203,2021/08/22,10715.69
40203,2021/08/29,11091.78
40203,2021/09/05,11422.96
40203,2021/09/12,11939.38
40203,2021/09/19,12287.4
40203,2021/09/26,12517.54
40203,2021/10/03,12764.52
40203,2021/10/10,13017.12
40203,2021/10/17,13207.97
40202,2020/04/26,0
40202,2020/05/03,0
40202,2020/05/10,0
40202,2020/05/17,13.9
40202,2020/05/24,55.6
40202,2020/05/31,514.32
40202,2020/06/07,611.62
40202,2020/06/14,653.32
40202,2020/06/21,695.02
40202,2020/06/28,764.53
40202,2020/07/05,792.33
40202,2020/07/12,875.73
40202,2020/07/19,986.93
40202,2020/07/26,1195.44
40202,2020/08/02,2043.37
40202,2020/08/09,2390.88
40202,2020/08/16,2627.19
40202,2020/08/23,3391.72
40202,2020/08/30,3530.72
40202,2020/09/06,3628.02
40202,2020/09/13,3822.63
40202,2020/09/20,4100.64
40202,2020/09/27,4378.65
40202,2020/10/04,4559.36
40202,2020/10/11,4726.16
40202,2020/10/18,4879.07
40202,2020/10/25,5087.57
40202,2020/11/01,5532.39
40202,2020/11/08,6074.51
40202,2020/11/15,6547.12
40202,2020/11/22,6964.14
40202,2020/11/29,7395.05
40202,2020/12/06,7686.96
40202,2020/12/13,8006.67
40202,2020/12/20,8354.18
40202,2020/12/27,8812.9
40202,2021/01/03,9257.71
40202,2021/01/10,10314.15
40202,2021/01/17,10856.27
40202,2021/01/24,11495.69
40202,2021/01/31,11926.61
40202,2021/02/07,12288.02
40202,2021/02/14,12468.72
40202,2021/02/21,12732.83
40202,2021/02/28,12788.43
40202,2021/03/07,12885.74
40202,2021/03/14,12996.94
40202,2021/03/21,13135.95
40202,2021/03/28,13386.16
40202,2021/04/04,13427.86
40202,2021/04/11,13566.86
40202,2021/04/18,13650.26
40202,2021/04/25,13705.87
40202,2021/05/02,13733.67
40202,2021/05/09,13761.47
40202,2021/05/16,13886.57
40202,2021/05/23,13997.78
40202,2021/05/30,14011.68
40202,2021/06/06,14081.18
40202,2021/06/13,14108.98
40202,2021/06/20,14136.78
40202,2021/06/27,14192.38
40202,2021/07/04,14581.6
40202,2021/07/11,14887.41
40202,2021/07/18,15123.71
40202,2021/07/25,15373.92
40202,2021/08/01,15846.54
40202,2021/08/08,16319.15
40202,2021/08/15,17028.08
40202,2021/08/22,18432.03
40202,2021/08/29,19474.56
40202,2021/09/05,20086.18
40202,2021/09/12,20586.6
40202,2021/09/19,20975.81
40202,2021/09/26,21365.03
40202,2021/10/03,21643.04
40202,2021/10/10,21921.05
40202,2021/10/17,22087.85
40241,2020/04/26,0
40241,2020/05/03,0
40241,2020/05/10,0
40241,2020/05/17,9.98
40241,2020/05/24,9.98
40241,2020/05/31,196.29
40241,2020/06/07,226.24
40241,2020/06/14,279.47
40241,2020/06/21,339.36
40241,2020/06/28,375.95
40241,2020/07/05,442.49
40241,2020/07/12,515.69
40241,2020/07/19,645.44
40241,2020/07/26,781.85
40241,2020/08/02,891.64
40241,2020/08/09,1008.08
40241,2020/08/16,1114.55
40241,2020/08/23,1177.76
40241,2020/08/30,1277.57
40241,2020/09/06,1350.77
40241,2020/09/13,1447.25
40241,2020/09/20,1533.75
40241,2020/09/27,1640.22
40241,2020/10/04,1746.68
40241,2020/10/11,1883.09
40241,2020/10/18,2132.61
40241,2020/10/25,2382.14
40241,2020/11/01,2671.59
40241,2020/11/08,3017.6
40241,2020/11/15,3386.9
40241,2020/11/22,3776.16
40241,2020/11/29,4235.29
40241,2020/12/06,4657.82
40241,2020/12/13,4977.21
40241,2020/12/20,5250.02
40241,2020/12/27,5499.55
40241,2021/01/03,5872.18
40241,2021/01/10,6324.65
40241,2021/01/17,6587.48
40241,2021/01/24,6853.64
40241,2021/01/31,7086.54
40241,2021/02/07,7289.48
40241,2021/02/14,7409.26
40241,2021/02/21,7542.34
40241,2021/02/28,7638.82
40241,2021/03/07,7715.34
40241,2021/03/14,7811.82
40241,2021/03/21,7898.33
40241,2021/03/28,8001.46
40241,2021/04/04,8061.35
40241,2021/04/11,8134.54
40241,2021/04/18,8177.8
40241,2021/04/25,8241.01
40241,2021/05/02,8347.47
40241,2021/05/09,8404.03
40241,2021/05/16,8463.92
40241,2021/05/23,8490.53
40241,2021/05/30,8497.19
40241,2021/06/06,8533.79
40241,2021/06/13,8557.07
40241,2021/06/20,8567.06
40241,2021/06/27,8580.36
40241,2021/07/04,8593.67
40241,2021/07/11,8650.23
40241,2021/07/18,8720.1
40241,2021/07/25,8846.52
40241,2021/08/01,9052.8
40241,2021/08/08,9269.06
40241,2021/08/15,9511.93
40241,2021/08/22,9771.43
40241,2021/08/29,10014.31
40241,2021/09/05,10267.16
40241,2021/09/12,10546.63
40241,2021/09/19,10802.81
40241,2021/09/26,11321.82
40241,2021/10/03,11581.33
40241,2021/10/10,11794.26
40241,2021/10/17,11907.38
40242,2020/04/26,0
40242,2020/05/03,0
40242,2020/05/10,0
40242,2020/05/17,9.03
40242,2020/05/24,9.03
40242,2020/05/31,225.77
40242,2020/06/07,270.93
40242,2020/06/14,298.02
40242,2020/06/21,334.15
40242,2020/06/28,379.3
40242,2020/07/05,460.58
40242,2020/07/12,596.04
40242,2020/07/19,686.35
40242,2020/07/26,812.79
40242,2020/08/02,921.16
40242,2020/08/09,957.28
40242,2020/08/16,1119.84
40242,2020/08/23,1291.43
40242,2020/08/30,1390.77
40242,2020/09/06,1463.02
40242,2020/09/13,1490.11
40242,2020/09/20,1643.64
40242,2020/09/27,1770.07
40242,2020/10/04,1869.41
40242,2020/10/11,2013.91
40242,2020/10/18,2176.47
40242,2020/10/25,2429.33
40242,2020/11/01,2664.14
40242,2020/11/08,2980.22
40242,2020/11/15,3332.43
40242,2020/11/22,3684.64
40242,2020/11/29,4054.91
40242,2020/12/06,4244.56
40242,2020/12/13,4452.27
40242,2020/12/20,4569.67
40242,2020/12/27,4912.85
40242,2021/01/03,5237.97
40242,2021/01/10,5599.21
40242,2021/01/17,5815.95
40242,2021/01/24,6095.91
40242,2021/01/31,6303.62
40242,2021/02/07,6619.71
40242,2021/02/14,6746.14
40242,2021/02/21,6818.39
40242,2021/02/28,6899.67
40242,2021/03/07,6917.73
40242,2021/03/14,7026.1
40242,2021/03/21,7053.19
40242,2021/03/28,7071.25
40242,2021/04/04,7134.47
40242,2021/04/11,7206.72
40242,2021/04/18,7260.9
40242,2021/04/25,7260.9
40242,2021/05/02,7324.12
40242,2021/05/09,7360.25
40242,2021/05/16,7396.37
40242,2021/05/23,7423.46
40242,2021/05/30,7432.49
40242,2021/06/06,7450.56
40242,2021/06/13,7504.74
40242,2021/06/20,7531.83
40242,2021/06/27,7558.93
40242,2021/07/04,7567.96
40242,2021/07/11,7567.96
40242,2021/07/18,7631.17
40242,2021/07/25,7802.76
40242,2021/08/01,7965.32
40242,2021/08/08,8317.53
40242,2021/08/15,8534.27
40242,2021/08/22,8841.33
40242,2021/08/29,9202.56
40242,2021/09/05,9446.4
40242,2021/09/12,9771.52
40242,2021/09/19,9997.29
40242,2021/09/26,10539.15
40242,2021/10/03,10692.68
40242,2021/10/10,10819.11
40242,2021/10/17,10954.57
40242,2020/04/26,0
40242,2020/05/03,0
40242,2020/05/10,0
40242,2020/05/17,9.03
40242,2020/05/24,9.03
40242,2020/05/31,225.77
40242,2020/06/07,270.93
40242,2020/06/14,298.02
40242,2020/06/21,334.15
40242,2020/06/28,379.3
40242,2020/07/05,460.58
40242,2020/07/12,596.04
40242,2020/07/19,686.35
40242,2020/07/26,812.79
40242,2020/08/02,921.16
40242,2020/08/09,957.28
40242,2020/08/16,1119.84
40242,2020/08/23,1291.43
40242,2020/08/30,1390.77
40242,2020/09/06,1463.02
40242,2020/09/13,1490.11
40242,2020/09/20,1643.64
40242,2020/09/27,1770.07
40242,2020/10/04,1869.41
40242,2020/10/11,2013.91
40242,2020/10/18,2176.47
40242,2020/10/25,2429.33
40242,2020/11/01,2664.14
40242,2020/11/08,2980.22
40242,2020/11/15,3332.43
40242,2020/11/22,3684.64
40242,2020/11/29,4054.91
40242,2020/12/06,4244.56
40242,2020/12/13,4452.27
40242,2020/12/20,4569.67
40242,2020/12/27,4912.85
40242,2021/01/03,5237.97
40242,2021/01/10,5599.21
40242,2021/01/17,5815.95
40242,2021/01/24,6095.91
40242,2021/01/31,6303.62
40242,2021/02/07,6619.71
40242,2021/02/14,6746.14
40242,2021/02/21,6818.39
40242,2021/02/28,6899.67
40242,2021/03/07,6917.73
40242,2021/03/14,7026.1
40242,2021/03/21,7053.19
40242,2021/03/28,7071.25
40242,2021/04/04,7134.47
40242,2021/04/11,7206.72
40242,2021/04/18,7260.9
40242,2021/04/25,7260.9
40242,2021/05/02,7324.12
40242,2021/05/09,7360.25
40242,2021/05/16,7396.37
40242,2021/05/23,7423.46
40242,2021/05/30,7432.49
40242,2021/06/06,7450.56
40242,2021/06/13,7504.74
40242,2021/06/20,7531.83
40242,2021/06/27,7558.93
40242,2021/07/04,7567.96
40242,2021/07/11,7567.96
40242,2021/07/18,7631.17
40242,2021/07/25,7802.76
40242,2021/08/01,7965.32
40242,2021/08/08,8317.53
40242,2021/08/15,8534.27
40242,2021/08/22,8841.33
40242,2021/08/29,9202.56
40242,2021/09/05,9446.4
40242,2021/09/12,9771.52
40242,2021/09/19,9997.29
40242,2021/09/26,10539.15
40242,2021/10/03,10692.68
40242,2021/10/10,10819.11
40242,2021/10/17,10954.57
40222,2020/04/26,0
40222,2020/05/03,0
40222,2020/05/10,0
40222,2020/05/17,13.49
40222,2020/05/24,17.99
40222,2020/05/31,310.31
40222,2020/06/07,346.29
40222,2020/06/14,373.27
40222,2020/06/21,377.77
40222,2020/06/28,427.24
40222,2020/07/05,463.21
40222,2020/07/12,539.67
40222,2020/07/19,683.58
40222,2020/07/26,796.01
40222,2020/08/02,953.41
40222,2020/08/09,1079.33
40222,2020/08/16,1272.71
40222,2020/08/23,1461.59
40222,2020/08/30,1596.51
40222,2020/09/06,1668.47
40222,2020/09/13,1812.38
40222,2020/09/20,1992.26
40222,2020/09/27,2167.66
40222,2020/10/04,2298.08
40222,2020/10/11,2410.51
40222,2020/10/18,2617.38
40222,2020/10/25,2896.2
40222,2020/11/01,3211.01
40222,2020/11/08,3602.27
40222,2020/11/15,3957.55
40222,2020/11/22,4348.8
40222,2020/11/29,4794.03
40222,2020/12/06,5279.73
40222,2020/12/13,5576.54
40222,2020/12/20,5832.88
40222,2020/12/27,6206.15
40222,2021/01/03,6696.35
40222,2021/01/10,7132.58
40222,2021/01/17,7438.39
40222,2021/01/24,7685.73
40222,2021/01/31,7910.6
40222,2021/02/07,8166.94
40222,2021/02/14,8328.84
40222,2021/02/21,8531.21
40222,2021/02/28,8621.15
40222,2021/03/07,8679.62
40222,2021/03/14,8715.6
40222,2021/03/21,8801.04
40222,2021/03/28,8841.52
40222,2021/04/04,8886.49
40222,2021/04/11,8976.43
40222,2021/04/18,9025.9
40222,2021/04/25,9120.35
40222,2021/05/02,9178.81
40222,2021/05/09,9214.79
40222,2021/05/16,9282.25
40222,2021/05/23,9322.72
40222,2021/05/30,9336.21
40222,2021/06/06,9345.21
40222,2021/06/13,9354.2
40222,2021/06/20,9354.2
40222,2021/06/27,9363.19
40222,2021/07/04,9408.17
40222,2021/07/11,9430.65
40222,2021/07/18,9516.1
40222,2021/07/25,9655.51
40222,2021/08/01,9866.88
40222,2021/08/08,10060.26
40222,2021/08/15,10294.12
40222,2021/08/22,10590.93
40222,2021/08/29,10946.21
40222,2021/09/05,11202.55
40222,2021/09/12,11530.85
40222,2021/09/19,11746.72
40222,2021/09/26,12299.87
40222,2021/10/03,12560.71
40222,2021/10/10,12731.61
40222,2021/10/17,12924.99
40291,2020/04/26,0
40291,2020/05/03,0
40291,2020/05/10,0
40291,2020/05/17,2.64
40291,2020/05/24,2.64
40291,2020/05/31,259.18
40291,2020/06/07,277.69
40291,2020/06/14,306.78
40291,2020/06/21,338.52
40291,2020/06/28,367.61
40291,2020/07/05,404.63
40291,2020/07/12,542.16
40291,2020/07/19,642.65
40291,2020/07/26,774.89
40291,2020/08/02,901.83
40291,2020/08/09,1065.8
40291,2020/08/16,1240.35
40291,2020/08/23,1364.65
40291,2020/08/30,1488.95
40291,2020/09/06,1557.71
40291,2020/09/13,1650.27
40291,2020/09/20,1782.5
40291,2020/09/27,1877.71
40291,2020/10/04,2033.75
40291,2020/10/11,2200.36
40291,2020/10/18,2467.47
40291,2020/10/25,2708.13
40291,2020/11/01,2964.67
40291,2020/11/08,3406.33
40291,2020/11/15,3895.59
40291,2020/11/22,4339.89
40291,2020/11/29,4940.23
40291,2020/12/06,5500.9
40291,2020/12/13,5889.66
40291,2020/12/20,6188.51
40291,2020/12/27,6577.28
40291,2021/01/03,7061.25
40291,2021/01/10,7436.79
40291,2021/01/17,7836.14
40291,2021/01/24,8269.86
40291,2021/01/31,8629.54
40291,2021/02/07,8912.51
40291,2021/02/14,9187.56
40291,2021/02/21,9367.4
40291,2021/02/28,9504.92
40291,2021/03/07,9597.48
40291,2021/03/14,9684.76
40291,2021/03/21,9787.9
40291,2021/03/28,9922.78
40291,2021/04/04,10025.92
40291,2021/04/11,10121.13
40291,2021/04/18,10197.82
40291,2021/04/25,10285.09
40291,2021/05/02,10343.28
40291,2021/05/09,10412.04
40291,2021/05/16,10443.77
40291,2021/05/23,10533.69
40291,2021/05/30,10560.14
40291,2021/06/06,10573.36
40291,2021/06/13,10594.52
40291,2021/06/20,10618.32
40291,2021/06/27,10626.26
40291,2021/07/04,10655.35
40291,2021/07/11,10700.31
40291,2021/07/18,10782.29
40291,2021/07/25,10956.84
40291,2021/08/01,11245.11
40291,2021/08/08,11485.77
40291,2021/08/15,11853.38
40291,2021/08/22,12297.68
40291,2021/08/29,12718.18
40291,2021/09/05,13101.66
40291,2021/09/12,13588.28
40291,2021/09/19,13947.95
40291,2021/09/26,14423.99
40291,2021/10/03,14788.96
40291,2021/10/10,15071.93
40291,2021/10/17,15307.31
,,
40243,2020/04/26,0
40243,2020/05/03,0
40243,2020/05/10,0
40243,2020/05/17,0
40243,2020/05/24,9.54
40243,2020/05/31,505.48
40243,2020/06/07,562.71
40243,2020/06/14,562.71
40243,2020/06/21,562.71
40243,2020/06/28,619.93
40243,2020/07/05,658.08
40243,2020/07/12,791.61
40243,2020/07/19,896.52
40243,2020/07/26,1010.97
40243,2020/08/02,1068.19
40243,2020/08/09,1163.57
40243,2020/08/16,1258.94
40243,2020/08/23,1354.32
40243,2020/08/30,1459.23
40243,2020/09/06,1564.14
40243,2020/09/13,1707.2
40243,2020/09/20,1802.58
40243,2020/09/27,1974.25
40243,2020/10/04,2088.7
40243,2020/10/11,2298.52
40243,2020/10/18,2594.18
40243,2020/10/25,2947.07
40243,2020/11/01,3233.19
40243,2020/11/08,3834.05
40243,2020/11/15,4148.78
40243,2020/11/22,4549.36
40243,2020/11/29,4997.62
40243,2020/12/06,5455.41
40243,2020/12/13,5836.91
40243,2020/12/20,6208.87
40243,2020/12/27,6542.68
40243,2021/01/03,7181.69
40243,2021/01/10,7639.48
40243,2021/01/17,8020.98
40243,2021/01/24,8354.79
40243,2021/01/31,8631.38
40243,2021/02/07,8955.65
40243,2021/02/14,9136.86
40243,2021/02/21,9279.92
40243,2021/02/28,9451.6
40243,2021/03/07,9499.28
40243,2021/03/14,9546.97
40243,2021/03/21,9604.2
40243,2021/03/28,9632.81
40243,2021/04/04,9680.5
40243,2021/04/11,9804.48
40243,2021/04/18,9890.32
40243,2021/04/25,9909.39
40243,2021/05/02,9947.54
40243,2021/05/09,9995.23
40243,2021/05/16,10042.92
40243,2021/05/23,10071.53
40243,2021/05/30,10081.07
40243,2021/06/06,10100.14
40243,2021/06/13,10147.83
40243,2021/06/20,10176.44
40243,2021/06/27,10214.59
40243,2021/07/04,10262.28
40243,2021/07/11,10300.43
40243,2021/07/18,10357.65
40243,2021/07/25,10500.72
40243,2021/08/01,10624.7
40243,2021/08/08,10948.97
40243,2021/08/15,11282.78
40243,2021/08/22,11626.13
40243,2021/08/29,11998.09
40243,2021/09/05,12207.92
40243,2021/09/12,12551.26
40243,2021/09/19,12885.07
40243,2021/09/26,13180.73
40243,2021/10/03,13495.47
40243,2021/10/10,13657.61
40243,2021/10/17,13800.67
40299,2020/04/26,0
40299,2020/05/03,0
40299,2020/05/10,0
40299,2020/05/17,9.65
40299,2020/05/24,12.06
40299,2020/05/31,265.3
40299,2020/06/07,274.94
40299,2020/06/14,294.24
40299,2020/06/21,313.53
40299,2020/06/28,347.3
40299,2020/07/05,410
40299,2020/07/12,472.71
40299,2020/07/19,581.24
40299,2020/07/26,687.36
40299,2020/08/02,832.07
40299,2020/08/09,969.54
40299,2020/08/16,1090.13
40299,2020/08/23,1189.01
40299,2020/08/30,1295.13
40299,2020/09/06,1396.43
40299,2020/09/13,1490.49
40299,2020/09/20,1632.78
40299,2020/09/27,1743.72
40299,2020/10/04,1847.43
40299,2020/10/11,1999.37
40299,2020/10/18,2233.32
40299,2020/10/25,2496.2
40299,2020/11/01,2824.2
40299,2020/11/08,3217.33
40299,2020/11/15,3752.74
40299,2020/11/22,4244.75
40299,2020/11/29,4816.34
40299,2020/12/06,5281.82
40299,2020/12/13,5583.29
40299,2020/12/20,5892
40299,2020/12/27,6309.24
40299,2021/01/03,6818.13
40299,2021/01/10,7228.13
40299,2021/01/17,7582.66
40299,2021/01/24,7966.14
40299,2021/01/31,8282.08
40299,2021/02/07,8619.73
40299,2021/02/14,8841.62
40299,2021/02/21,9020.09
40299,2021/02/28,9157.56
40299,2021/03/07,9237.15
40299,2021/03/14,9292.62
40299,2021/03/21,9393.92
40299,2021/03/28,9459.04
40299,2021/04/04,9545.86
40299,2021/04/11,9618.21
40299,2021/04/18,9702.63
40299,2021/04/25,9799.1
40299,2021/05/02,9840.1
40299,2021/05/09,9926.92
40299,2021/05/16,9989.63
40299,2021/05/23,10023.39
40299,2021/05/30,10042.69
40299,2021/06/06,10066.81
40299,2021/06/13,10078.87
40299,2021/06/20,10105.4
40299,2021/06/27,10122.28
40299,2021/07/04,10146.4
40299,2021/07/11,10189.81
40299,2021/07/18,10276.63
40299,2021/07/25,10428.57
40299,2021/08/01,10616.69
40299,2021/08/08,10848.23
40299,2021/08/15,11152.11
40299,2021/08/22,11552.47
40299,2021/08/29,11914.24
40299,2021/09/05,12225.36
40299,2021/09/12,12690.83
40299,2021/09/19,12953.72
40299,2021/09/26,13397.49
40299,2021/10/03,13689.31
40299,2021/10/10,13841.26
40299,2021/10/17,14000.43
40245,2020/04/26,0
40245,2020/05/03,0
40245,2020/05/10,0
40245,2020/05/17,8.69
40245,2020/05/24,8.69
40245,2020/05/31,220.1
40245,2020/06/07,237.48
40245,2020/06/14,257.75
40245,2020/06/21,306.99
40245,2020/06/28,359.12
40245,2020/07/05,411.25
40245,2020/07/12,469.17
40245,2020/07/19,602.39
40245,2020/07/26,721.13
40245,2020/08/02,871.73
40245,2020/08/09,990.47
40245,2020/08/16,1115
40245,2020/08/23,1222.16
40245,2020/08/30,1364.07
40245,2020/09/06,1477.02
40245,2020/09/13,1656.58
40245,2020/09/20,1873.79
40245,2020/09/27,2050.45
40245,2020/10/04,2203.94
40245,2020/10/11,2395.09
40245,2020/10/18,2632.57
40245,2020/10/25,2899.01
40245,2020/11/01,3246.55
40245,2020/11/08,3785.22
40245,2020/11/15,4225.43
40245,2020/11/22,4596.14
40245,2020/11/29,4990.01
40245,2020/12/06,5369.4
40245,2020/12/13,5716.93
40245,2020/12/20,6078.95
40245,2020/12/27,6472.82
40245,2021/01/03,6869.59
40245,2021/01/10,7295.32
40245,2021/01/17,7631.27
40245,2021/01/24,7984.59
40245,2021/01/31,8245.24
40245,2021/02/07,8497.21
40245,2021/02/14,8685.45
40245,2021/02/21,8812.88
40245,2021/02/28,8917.14
40245,2021/03/07,9001.13
40245,2021/03/14,9067.74
40245,2021/03/21,9143.04
40245,2021/03/28,9183.58
40245,2021/04/04,9253.09
40245,2021/04/11,9328.39
40245,2021/04/18,9366.04
40245,2021/04/25,9458.72
40245,2021/05/02,9565.87
40245,2021/05/09,9603.52
40245,2021/05/16,9652.76
40245,2021/05/23,9681.72
40245,2021/05/30,9701.99
40245,2021/06/06,9716.47
40245,2021/06/13,9728.05
40245,2021/06/20,9736.74
40245,2021/06/27,9783.08
40245,2021/07/04,9797.56
40245,2021/07/11,9849.69
40245,2021/07/18,9948.16
40245,2021/07/25,10095.86
40245,2021/08/01,10301.49
40245,2021/08/08,10515.8
40245,2021/08/15,10808.31
40245,2021/08/22,11115.29
40245,2021/08/29,11448.35
40245,2021/09/05,11764.02
40245,2021/09/12,12152.1
40245,2021/09/19,12418.55
40245,2021/09/26,12815.31
40245,2021/10/03,13038.32
40245,2021/10/10,13188.91
40245,2021/10/17,13359.78
40067,2020/04/26,0
40067,2020/05/03,0
40067,2020/05/10,0
40067,2020/05/17,16.57
40067,2020/05/24,16.57
40067,2020/05/31,16.57
40067,2020/06/07,16.57
40067,2020/06/14,16.57
40067,2020/06/21,16.57
40067,2020/06/28,16.57
40067,2020/07/05,16.57
40067,2020/07/12,16.57
40067,2020/07/19,16.57
40067,2020/07/26,16.57
40067,2020/08/02,16.57
40067,2020/08/09,16.57
40067,2020/08/16,16.57
40067,2020/08/23,16.57
40067,2020/08/30,16.57
40067,2020/09/06,16.57
40067,2020/09/13,16.57
40067,2020/09/20,16.57
40067,2020/09/27,16.57
40067,2020/10/04,16.57
40067,2020/10/11,16.57
40067,2020/10/18,16.57
40067,2020/10/25,16.57
40067,2020/11/01,16.57
40067,2020/11/08,16.57
40067,2020/11/15,16.57
40067,2020/11/22,16.57
40067,2020/11/29,33.13
40067,2020/12/06,33.13
40067,2020/12/13,49.7
40067,2020/12/20,49.7
40067,2020/12/27,49.7
40067,2021/01/03,49.7
40067,2021/01/10,49.7
40067,2021/01/17,49.7
40067,2021/01/24,49.7
40067,2021/01/31,49.7
40067,2021/02/07,49.7
40067,2021/02/14,49.7
40067,2021/02/21,49.7
40067,2021/02/28,49.7
40067,2021/03/07,49.7
40067,2021/03/14,49.7
40067,2021/03/21,49.7
40067,2021/03/28,49.7
40067,2021/04/04,49.7
40067,2021/04/11,49.7
40067,2021/04/18,49.7
40067,2021/04/25,49.7
40067,2021/05/02,49.7
40067,2021/05/09,49.7
40067,2021/05/16,49.7
40067,2021/05/23,49.7
40067,2021/05/30,49.7
40067,2021/06/06,49.7
40067,2021/06/13,49.7
40067,2021/06/20,49.7
40067,2021/06/27,49.7
40067,2021/07/04,49.7
40067,2021/07/11,49.7
40067,2021/07/18,49.7
40067,2021/07/25,49.7
40067,2021/08/01,49.7
40067,2021/08/08,66.27
40067,2021/08/15,66.27
40067,2021/08/22,66.27
40067,2021/08/29,66.27
40067,2021/09/05,66.27
40067,2021/09/12,66.27
40067,2021/09/19,66.27
40067,2021/09/26,66.27
40067,2021/10/03,66.27
40067,2021/10/10,66.27
40067,2021/10/17,66.27
40023,2020/04/26,0
40023,2020/05/03,0
40023,2020/05/10,0
40023,2020/05/17,0
40023,2020/05/24,0
40023,2020/05/31,93.08
40023,2020/06/07,111.69
40023,2020/06/14,130.31
40023,2020/06/21,130.31
40023,2020/06/28,186.15
40023,2020/07/05,242
40023,2020/07/12,353.69
40023,2020/07/19,409.53
40023,2020/07/26,577.07
40023,2020/08/02,614.3
40023,2020/08/09,725.99
40023,2020/08/16,781.83
40023,2020/08/23,856.29
40023,2020/08/30,949.37
40023,2020/09/06,1042.44
40023,2020/09/13,1135.52
40023,2020/09/20,1209.98
40023,2020/09/27,1228.59
40023,2020/10/04,1321.67
40023,2020/10/11,1433.36
40023,2020/10/18,1526.43
40023,2020/10/25,1693.97
40023,2020/11/01,1749.81
40023,2020/11/08,2066.27
40023,2020/11/15,2419.96
40023,2020/11/22,2848.1
40023,2020/11/29,3276.25
40023,2020/12/06,3648.55
40023,2020/12/13,3816.08
40023,2020/12/20,4151.15
40023,2020/12/27,4504.84
40023,2021/01/03,5044.68
40023,2021/01/10,5435.59
40023,2021/01/17,5640.36
40023,2021/01/24,5770.66
40023,2021/01/31,5863.74
40023,2021/02/07,5956.81
40023,2021/02/14,6049.89
40023,2021/02/21,6124.35
40023,2021/02/28,6198.81
40023,2021/03/07,6273.27
40023,2021/03/14,6329.11
40023,2021/03/21,6440.8
40023,2021/03/28,6496.65
40023,2021/04/04,6589.72
40023,2021/04/11,6682.8
40023,2021/04/18,6794.49
40023,2021/04/25,6943.41
40023,2021/05/02,7055.1
40023,2021/05/09,7092.33
40023,2021/05/16,7129.56
40023,2021/05/23,7148.18
40023,2021/05/30,7185.41
40023,2021/06/06,7185.41
40023,2021/06/13,7185.41
40023,2021/06/20,7185.41
40023,2021/06/27,7185.41
40023,2021/07/04,7278.48
40023,2021/07/11,7278.48
40023,2021/07/18,7352.94
40023,2021/07/25,7483.25
40023,2021/08/01,7613.55
40023,2021/08/08,7818.32
40023,2021/08/15,8246.46
40023,2021/08/22,8693.22
40023,2021/08/29,9102.76
40023,2021/09/05,9493.67
40023,2021/09/12,10201.04
40023,2021/09/19,10629.19
40023,2021/09/26,11001.49
40023,2021/10/03,11280.71
40023,2021/10/10,11466.87
40023,2021/10/17,11541.33
40023,2020/04/26,0
40023,2020/05/03,0
40023,2020/05/10,0
40023,2020/05/17,0
40023,2020/05/24,0
40023,2020/05/31,93.08
40023,2020/06/07,111.69
40023,2020/06/14,130.31
40023,2020/06/21,130.31
40023,2020/06/28,186.15
40023,2020/07/05,242
40023,2020/07/12,353.69
40023,2020/07/19,409.53
40023,2020/07/26,577.07
40023,2020/08/02,614.3
40023,2020/08/09,725.99
40023,2020/08/16,781.83
40023,2020/08/23,856.29
40023,2020/08/30,949.37
40023,2020/09/06,1042.44
40023,2020/09/13,1135.52
40023,2020/09/20,1209.98
40023,2020/09/27,1228.59
40023,2020/10/04,1321.67
40023,2020/10/11,1433.36
40023,2020/10/18,1526.43
40023,2020/10/25,1693.97
40023,2020/11/01,1749.81
40023,2020/11/08,2066.27
40023,2020/11/15,2419.96
40023,2020/11/22,2848.1
40023,2020/11/29,3276.25
40023,2020/12/06,3648.55
40023,2020/12/13,3816.08
40023,2020/12/20,4151.15
40023,2020/12/27,4504.84
40023,2021/01/03,5044.68
40023,2021/01/10,5435.59
40023,2021/01/17,5640.36
40023,2021/01/24,5770.66
40023,2021/01/31,5863.74
40023,2021/02/07,5956.81
40023,2021/02/14,6049.89
40023,2021/02/21,6124.35
40023,2021/02/28,6198.81
40023,2021/03/07,6273.27
40023,2021/03/14,6329.11
40023,2021/03/21,6440.8
40023,2021/03/28,6496.65
40023,2021/04/04,6589.72
40023,2021/04/11,6682.8
40023,2021/04/18,6794.49
40023,2021/04/25,6943.41
40023,2021/05/02,7055.1
40023,2021/05/09,7092.33
40023,2021/05/16,7129.56
40023,2021/05/23,7148.18
40023,2021/05/30,7185.41
40023,2021/06/06,7185.41
40023,2021/06/13,7185.41
40023,2021/06/20,7185.41
40023,2021/06/27,7185.41
40023,2021/07/04,7278.48
40023,2021/07/11,7278.48
