Avg_3Day_Confirmed_RatePer100K,Avg_3Day_Confirmed_RatePer100K_,Avg_3Day_Deceased_RatePer100K,Avg_3Day_Deceased_RatePer100K_D,CONFIRMED,Confirmed_RatePer100K,DECEASED,Deceased_RatePer100K,LOADED,RECOVERED,reported,TOTAL_CONFIRMED,TOTAL_DECEASED,Total_Population,TOTAL_RECOVERED,WEEKBEGINNINGDATE,WEEKENDINGDATE,YEAR_WEEK,ObjectId
13.899433,1.520267,0,0,126,16.4187,0,0,2021/07/23 10:15:00+00,27,2021/07/23 04:00:00+00,83829,1331,767419,43748,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,409
15.897466,1.998033,0,0,131,17.0702,0,0,2021/07/24 10:13:00+00,32,2021/07/24 04:00:00+00,83928,1331,767419,43774,2021/07/18 04:00:00+00,2021/07/24 04:00:00+00,202130,410
15.506533,-0.390933,0,0,100,13.0307,0,0,2021/07/25 10:14:00+00,5,2021/07/25 04:00:00+00,84022,1331,767419,43778,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,411
14.0297,-1.476833,0,0,92,11.9882,0,0,2021/07/26 10:13:00+00,4,2021/07/26 04:00:00+00,84110,1331,767419,43781,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,412
15.767133,1.737433,0,0,171,22.2825,0,0,2021/07/27 10:14:00+00,42,2021/07/27 04:00:00+00,84253,1331,767419,43816,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,413
19.068233,3.3011,0,0,176,22.934,0,0,2021/07/28 10:14:00+00,38,2021/07/28 04:00:00+00,84386,1331,767419,43843,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,414
22.499666,3.431433,0,0,171,22.2825,0,0,2021/07/29 10:14:00+00,35,2021/07/29 04:00:00+00,84532,1331,767419,43871,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,415
25.800766,3.3011,0.086866,0.086866,247,32.1858,2,0.2606,2021/07/30 10:14:00+00,18,2021/07/30 04:00:00+00,84747,1333,767419,43881,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,416
26.886666,1.0859,0.086866,0,201,26.1917,0,0,2021/07/31 10:14:00+00,16,2021/07/31 04:00:00+00,84937,1333,767419,43894,2021/07/25 04:00:00+00,2021/07/31 04:00:00+00,202131,417
28.363466,1.4768,0.086866,0,205,26.7129,0,0,2021/08/01 10:14:00+00,12,2021/08/01 04:00:00+00,85139,1333,767419,43907,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,418
22.977466,-5.386,0.043433,-0.043433,123,16.0278,1,0.1303,2021/08/02 10:14:00+00,11,2021/08/02 04:00:00+00,85242,1334,767419,43906,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,419
23.802733,0.825267,0.1303,0.086867,220,28.6675,2,0.2606,2021/08/03 10:14:00+00,39,2021/08/03 04:00:00+00,85420,1336,767419,43938,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,420
28.6241,4.821367,0.173733,0.043433,316,41.177,1,0.1303,2021/08/04 10:14:00+00,32,2021/08/04 04:00:00+00,85707,1337,767419,43967,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,421
38.310233,9.686133,0.304033,0.1303,346,45.0862,4,0.5212,2021/08/05 10:14:00+00,25,2021/08/05 04:00:00+00,86030,1341,767419,43987,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,422
41.5679,3.257667,0.2606,-0.043433,295,38.4405,1,0.1303,2021/08/06 10:14:00+00,29,2021/08/06 04:00:00+00,86299,1342,767419,44010,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,423
41.76335,0.19545,0.2606,0,0,,1,0.1303,2021/08/07 10:14:00+00,18,2021/08/07 04:00:00+00,86289,1343,767419,44027,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,424
63.19885,21.4355,0.086866,-0.173734,675,87.9572,0,0,2021/08/08 10:15:00+00,7,2021/08/08 04:00:00+00,86960,1343,767419,44034,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,425
57.4002,-5.79865,0.043433,-0.043433,206,26.8432,0,0,2021/08/09 10:14:00+00,8,2021/08/09 04:00:00+00,87164,1343,767419,44041,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,426
49.212566,-8.187634,0,-0.043433,252,32.8373,0,0,2021/08/10 10:14:00+00,23,2021/08/10 04:00:00+00,87388,1343,767419,44061,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,427
31.013033,-18.199533,0.173733,0.173733,256,33.3586,4,0.5212,2021/08/11 10:14:00+00,40,2021/08/11 04:00:00+00,87623,1347,767419,44095,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,428
37.094033,6.081,0.347466,0.173733,346,45.0862,4,0.5212,2021/08/12 10:14:00+00,25,2021/08/12 04:00:00+00,87922,1351,767419,44106,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,429
51.471233,14.3772,0.3909,0.043434,583,75.9689,1,0.1303,2021/08/13 10:13:00+00,21,2021/08/13 04:00:00+00,88459,1352,767419,44123,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,430
57.1613,5.690067,0.347466,-0.043434,387,50.4288,3,0.3909,2021/08/14 10:13:00+00,21,2021/08/14 04:00:00+00,88827,1355,767419,44144,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,431
54.902633,-2.258667,0.217166,-0.1303,294,38.3102,1,0.1303,2021/08/15 10:14:00+00,15,2021/08/15 04:00:00+00,89118,1356,767419,44159,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,432
42.393166,-12.509467,0.217166,0,295,38.4405,1,0.1303,2021/08/16 10:14:00+00,10,2021/08/16 04:00:00+00,89400,1357,767419,44165,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,433
44.1306,1.737434,0.1303,-0.086866,427,55.6411,1,0.1303,2021/08/17 10:14:00+00,41,2021/08/17 04:00:00+00,89793,1358,767419,44202,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,434
52.644,8.5134,0.173733,0.043433,490,63.8504,2,0.2606,2021/08/18 10:14:00+00,32,2021/08/18 04:00:00+00,90289,1360,767419,44232,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,435
61.200833,8.556833,0.434333,0.2606,492,64.111,7,0.9121,2021/08/19 10:14:00+00,26,2021/08/19 04:00:00+00,90759,1367,767419,44256,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,436
68.758633,7.5578,0.434333,0,601,78.3145,1,0.1303,2021/08/20 10:14:00+00,23,2021/08/20 04:00:00+00,91346,1368,767419,44276,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,437
71.451633,2.693,0.3909,-0.043433,552,71.9294,1,0.1303,2021/08/21 10:14:00+00,28,2021/08/21 04:00:00+00,91892,1369,767419,44304,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,438
67.455566,-3.996067,0.086866,-0.304034,400,52.1228,0,0,2021/08/22 10:14:00+00,6,2021/08/22 04:00:00+00,92289,1369,767419,44310,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,439
59.202766,-8.2528,0.043433,-0.043433,411,53.5561,0,0,2021/08/23 10:13:00+00,17,2021/08/23 04:00:00+00,92697,1369,767419,44327,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,440
57.117866,-2.0849,0.2606,0.217167,504,65.6747,6,0.7818,2021/08/24 10:14:00+00,52,2021/08/24 04:00:00+00,93182,1375,767419,44377,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,441
65.978733,8.860867,0.3909,0.1303,604,78.7054,3,0.3909,2021/08/25 10:14:00+00,50,2021/08/25 04:00:00+00,93781,1378,767419,44426,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,442
79.487233,13.5085,0.608066,0.217166,722,94.0816,5,0.6515,2021/08/26 10:14:00+00,44,2021/08/26 04:00:00+00,94500,1383,767419,44474,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,443
83.396433,3.9092,0.608066,0,594,77.4023,6,0.7818,2021/08/27 10:14:00+00,33,2021/08/27 04:00:00+00,95079,1389,767419,44506,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,444
78.2276,-5.168833,0.694933,0.086867,485,63.1989,5,0.6515,2021/08/28 10:14:00+00,45,2021/08/28 04:00:00+00,95565,1392,767419,44550,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,445
74.7093,-3.5183,0.477766,-0.217167,641,83.5267,0,0,2021/08/29 10:14:00+00,11,2021/08/29 04:00:00+00,96206,1392,767419,44559,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,446
63.068566,-11.640734,0.3909,-0.086866,326,42.4801,4,0.5212,2021/08/30 10:14:00+00,19,2021/08/30 04:00:00+00,96514,1396,767419,44578,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,447
62.199833,-0.868733,0.3909,0,465,60.5927,5,0.6515,2021/08/31 10:14:00+00,57,2021/08/31 04:00:00+00,96959,1400,767419,44635,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,448
53.9905,-8.209333,0.564633,0.173733,452,58.8987,4,0.5212,2021/09/01 10:14:00+00,25,2021/09/01 04:00:00+00,97395,1404,767419,44660,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,449
51.601533,-2.388967,0.3909,-0.173733,271,35.3132,0,0,2021/09/02 10:14:00+00,30,2021/09/02 04:00:00+00,97673,1404,767419,44690,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,450
84.047966,32.446433,0.477766,0.086866,1212,157.932,7,0.9121,2021/09/03 10:14:00+00,31,2021/09/03 04:00:00+00,98890,1411,767419,44721,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,451
90.693633,6.645667,0.5212,0.043434,605,78.8357,5,0.6515,2021/09/04 10:14:00+00,28,2021/09/04 04:00:00+00,99498,1416,767419,44748,2021/08/29 04:00:00+00,2021/09/04 04:00:00+00,202136,452
88.304666,-2.388967,0.564633,0.043433,216,28.1463,1,0.1303,2021/09/05 10:14:00+00,10,2021/09/05 04:00:00+00,99711,1417,767419,44758,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,453
61.8958,-26.408866,0.2606,-0.304033,604,78.7054,0,0,2021/09/06 10:14:00+00,25,2021/09/06 04:00:00+00,100317,1417,767419,44782,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,454
49.1257,-12.7701,0.086866,-0.173734,311,40.5254,1,0.1303,2021/09/07 10:14:00+00,23,2021/09/07 04:00:00+00,100621,1418,767419,44805,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,455
60.245233,11.119533,0.390933,0.304067,472,61.5049,8,1.0425,2021/09/08 10:14:00+00,40,2021/09/08 04:00:00+00,101075,1426,767419,44845,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,456
57.1613,-3.083933,0.434366,0.043433,533,69.4536,1,0.1303,2021/09/09 10:14:00+00,25,2021/09/09 04:00:00+00,101591,1427,767419,44867,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,457
10.033633,0.3475,1.998033,0.043433,84,10.9458,4,0.5212,2021/05/19 10:25:00+00,44,2021/05/19 04:00:00+00,82286,1186,767419,42876,2021/05/16 04:00:00+00,2021/05/22 04:00:00+00,202121,458
12.4226,2.388967,2.041466,0.043433,117,15.2459,1,0.1303,2021/05/20 10:14:00+00,41,2021/05/20 04:00:00+00,82401,1187,767419,42916,2021/05/16 04:00:00+00,2021/05/22 04:00:00+00,202121,459
14.420633,1.998033,0.304033,-1.737433,131,17.0702,2,0.2606,2021/05/21 10:14:00+00,30,2021/05/21 04:00:00+00,82508,1188,767419,42943,2021/05/16 04:00:00+00,2021/05/22 04:00:00+00,202121,460
13.117566,-1.303067,0.2606,-0.043433,54,7.0366,3,0.3909,2021/05/22 10:14:00+00,33,2021/05/22 04:00:00+00,82555,1191,767419,42975,2021/05/16 04:00:00+00,2021/05/22 04:00:00+00,202121,461
11.423566,-1.694,0.217166,-0.043434,78,10.1639,0,0,2021/05/23 10:14:00+00,38,2021/05/23 04:00:00+00,82631,1191,767419,43013,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,462
8.0356,-3.387966,0.1303,-0.086866,53,6.9063,0,0,2021/05/24 10:14:00+00,29,2021/05/24 04:00:00+00,82678,1191,767419,43041,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,463
10.033633,1.998033,0.086866,-0.043434,100,13.0307,2,0.2606,2021/05/25 10:14:00+00,39,2021/05/25 04:00:00+00,82748,1193,767419,43073,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,464
8.6437,-1.389933,0.1303,0.043434,46,5.9941,1,0.1303,2021/05/26 10:14:00+00,42,2021/05/26 04:00:00+00,82775,1194,767419,43110,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,465
9.6427,0.999,0.1303,0,76,9.9033,0,0,2021/05/27 10:25:00+00,33,2021/05/27 04:00:00+00,82824,1194,767419,43131,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,466
7.036566,-2.606134,0.173733,0.043433,40,5.2123,3,0.3909,2021/05/28 10:13:00+00,35,2021/05/28 04:00:00+00,82841,1197,767419,43160,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,467
7.514366,0.4778,0.2606,0.086867,57,7.4275,3,0.3909,2021/05/29 10:15:00+00,27,2021/05/29 04:00:00+00,82888,1201,767419,43183,2021/05/23 04:00:00+00,2021/05/29 04:00:00+00,202122,468
5.863833,-1.650533,0.3909,0.1303,38,4.9517,3,0.3909,2021/05/30 10:14:00+00,20,2021/05/30 04:00:00+00,82919,1204,767419,43203,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,469
4.821366,-1.042467,0.2606,-0.1303,16,2.0849,0,0,2021/05/31 10:14:00+00,24,2021/05/31 04:00:00+00,82919,1204,767419,43222,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,470
3.822333,-0.999033,0.1303,-0.1303,34,4.4304,0,0,2021/06/01 10:14:00+00,19,2021/06/01 04:00:00+00,82942,1204,767419,43240,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,471
3.518266,-0.304067,0.304033,0.173733,31,4.0395,7,0.9121,2021/06/02 10:14:00+00,18,2021/06/02 04:00:00+00,82918,1211,767419,43249,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,472
4.864766,1.3465,0.347466,0.043433,47,6.1244,1,0.1303,2021/06/03 11:13:00+00,44,2021/06/03 04:00:00+00,82940,1212,767419,43285,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,473
5.168833,0.304067,1.9546,1.607134,41,5.3426,37,4.8214,2021/06/04 10:14:00+00,11,2021/06/04 04:00:00+00,82916,1263,767419,43242,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,474
4.8648,-0.304033,2.6496,0.695,24,3.1274,23,2.9971,2021/06/05 10:15:00+00,22,2021/06/05 04:00:00+00,82911,1301,767419,43244,2021/05/30 04:00:00+00,2021/06/05 04:00:00+00,202123,475
3.0405,-1.8243,2.606166,-0.043434,5,0.6515,0,0,2021/06/06 10:14:00+00,16,2021/06/06 04:00:00+00,82916,1301,767419,43260,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,476
1.4768,-1.5637,0.999033,-1.607133,5,0.6515,0,0,2021/06/07 10:14:00+00,29,2021/06/07 04:00:00+00,82920,1301,767419,43289,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,477
3.344533,1.867733,0.086866,-0.912167,67,8.7306,2,0.2606,2021/06/08 10:14:00+00,34,2021/06/08 04:00:00+00,82979,1302,767419,43322,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,478
4.430433,1.0859,0.304033,0.217167,30,3.9092,5,0.6515,2021/06/09 10:14:00+00,23,2021/06/09 04:00:00+00,82981,1307,767419,43340,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,479
6.081,1.650567,0.347466,0.043433,43,5.6032,1,0.1303,2021/06/10 10:13:00+00,18,2021/06/10 04:00:00+00,82949,1309,767419,43340,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,480
5.212266,-0.868734,0.347466,0,47,6.1244,2,0.2606,2021/06/11 10:13:00+00,12,2021/06/11 04:00:00+00,82962,1311,767419,43343,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,481
5.950666,0.7384,0.1303,-0.217166,47,6.1244,0,0,2021/06/12 10:14:00+00,22,2021/06/12 04:00:00+00,82988,1311,767419,43360,2021/06/06 04:00:00+00,2021/06/12 04:00:00+00,202124,482
5.342566,-0.6081,0.086866,-0.043434,29,3.7789,0,0,2021/06/13 10:14:00+00,17,2021/06/13 04:00:00+00,83011,1311,767419,43377,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,483
4.300133,-1.042433,0,-0.086866,23,2.9971,0,0,2021/06/14 10:13:00+00,3,2021/06/14 04:00:00+00,83019,1311,767419,43378,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,484
3.909233,-0.3909,0,0,38,4.9517,0,0,2021/06/15 10:14:00+00,13,2021/06/15 04:00:00+00,83025,1311,767419,43385,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,485
3.909233,0,0,0,29,3.7789,0,0,2021/06/16 10:13:00+00,16,2021/06/16 04:00:00+00,83023,1311,767419,43395,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,486
4.039533,0.1303,0.043433,0.043433,26,3.388,1,0.1303,2021/06/17 10:14:00+00,49,2021/06/17 04:00:00+00,83033,1312,767419,43439,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,487
3.7789,-0.260633,0.043433,0,32,4.1698,0,0,2021/06/18 10:14:00+00,12,2021/06/18 04:00:00+00,83038,1312,767419,43448,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,488
3.561733,-0.217167,0.043433,0,24,3.1274,0,0,2021/06/19 10:14:00+00,5,2021/06/19 04:00:00+00,83050,1312,767419,43451,2021/06/13 04:00:00+00,2021/06/19 04:00:00+00,202125,489
2.866766,-0.694967,0,-0.043433,10,1.3031,0,0,2021/06/20 10:14:00+00,13,2021/06/20 04:00:00+00,83054,1312,767419,43461,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,490
1.824333,-1.042433,0,0,8,1.0425,0,0,2021/06/21 10:14:00+00,8,2021/06/21 04:00:00+00,83046,1312,767419,43468,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,491
1.4334,-0.390933,0.043433,0.043433,15,1.9546,1,0.1303,2021/06/22 10:14:00+00,15,2021/06/22 04:00:00+00,83026,1313,767419,43474,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,492
2.736466,1.303066,0.086866,0.043433,40,5.2123,1,0.1303,2021/06/23 10:14:00+00,8,2021/06/23 04:00:00+00,83042,1314,767419,43474,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,493
4.8648,2.128334,0.086866,0,57,7.4275,0,0,2021/06/24 10:14:00+00,25,2021/06/24 04:00:00+00,83074,1314,767419,43486,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,494
5.690066,0.825266,0.086866,0,34,4.4304,1,0.1303,2021/06/25 10:14:00+00,11,2021/06/25 04:00:00+00,83067,1315,767419,43482,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,495
4.821333,-0.868733,0.086866,0,20,2.6061,1,0.1303,2021/06/26 10:14:00+00,11,2021/06/26 04:00:00+00,83072,1316,767419,43490,2021/06/20 04:00:00+00,2021/06/26 04:00:00+00,202126,496
3.51825,-1.303083,0.086866,0,0,,0,0,2021/06/27 10:14:00+00,17,2021/06/27 04:00:00+00,83063,1316,767419,43507,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,497
2.6061,-0.91215,0.043433,-0.043433,0,,0,0,2021/06/28 10:14:00+00,2,2021/06/28 04:00:00+00,83047,1315,767419,43506,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,498
8.8609,6.2548,0.043433,0,68,8.8609,1,0.1303,2021/06/29 10:14:00+00,18,2021/06/29 04:00:00+00,83083,1316,767419,43510,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,499
5.929,-2.9319,0.043433,0,23,2.9971,0,0,2021/06/30 10:13:00+00,14,2021/06/30 04:00:00+00,83070,1316,767419,43511,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,500
4.908266,-1.020734,0.1303,0.086867,22,2.8668,2,0.2606,2021/07/01 10:14:00+00,20,2021/07/01 04:00:00+00,83073,1318,767419,43525,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,501
2.866766,-2.0415,0.1303,0,21,2.7364,1,0.1303,2021/07/02 10:23:00+00,12,2021/07/02 04:00:00+00,83055,1319,767419,43524,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,502
3.257666,0.3909,0.1303,0,32,4.1698,0,0,2021/07/03 10:14:00+00,14,2021/07/03 04:00:00+00,83061,1319,767419,43529,2021/06/27 04:00:00+00,2021/07/03 04:00:00+00,202127,503
3.605133,0.347467,0.043433,-0.086867,30,3.9092,0,0,2021/07/04 10:14:00+00,5,2021/07/04 04:00:00+00,83088,1319,767419,43532,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,504
3.387966,-0.217167,0,-0.043433,16,2.0849,0,0,2021/07/05 10:14:00+00,11,2021/07/05 04:00:00+00,83092,1319,767419,43543,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,505
2.693,-0.694966,0,0,16,2.0849,0,0,2021/07/06 10:14:00+00,12,2021/07/06 04:00:00+00,83091,1319,767419,43548,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,506
2.910166,0.217166,0,0,35,4.5607,0,0,2021/07/07 10:14:00+00,23,2021/07/07 04:00:00+00,83102,1319,767419,43561,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,507
3.735433,0.825267,0,0,35,4.5607,0,0,2021/07/08 10:14:00+00,12,2021/07/08 04:00:00+00,83126,1318,767419,43571,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,508
4.517266,0.781833,0.043433,0.043433,34,4.4304,1,0.1303,2021/07/09 10:13:00+00,12,2021/07/09 04:00:00+00,83142,1319,767419,43583,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,509
5.081933,0.564667,0.347466,0.304033,48,6.2547,7,0.9121,2021/07/10 17:24:00+00,28,2021/07/10 04:00:00+00,83185,1330,767419,43609,2021/07/04 04:00:00+00,2021/07/10 04:00:00+00,202128,510
6.080966,0.999033,0.347466,0,58,7.5578,0,0,2021/07/11 10:14:00+00,16,2021/07/11 04:00:00+00,83244,1330,767419,43624,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,511
6.080966,0,0.304033,-0.043433,34,4.4304,0,0,2021/07/12 10:21:00+00,8,2021/07/12 04:00:00+00,83262,1330,767419,43628,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,512
5.2557,-0.825266,0,-0.304033,29,3.7789,0,0,2021/07/13 10:14:00+00,16,2021/07/13 04:00:00+00,83269,1330,767419,43637,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,513
5.5163,0.2606,0,0,64,8.3396,0,0,2021/07/14 10:14:00+00,14,2021/07/14 04:00:00+00,83301,1330,767419,43637,2021/07/11 04:00:00+00,2021/07/17 04:00:00+00,202129,514
69.974833,12.813533,0.564666,0.1303,606,78.966,4,0.5212,2021/09/10 10:14:00+00,15,2021/09/10 04:00:00+00,102205,1431,767419,44880,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,515
62.417033,-7.5578,0.347466,-0.2172,298,38.8315,3,0.3909,2021/09/11 10:14:00+00,12,2021/09/11 04:00:00+00,102492,1434,767419,44892,2021/09/05 04:00:00+00,2021/09/11 04:00:00+00,202137,516
45.737733,-16.6793,0.304033,-0.043433,149,19.4157,0,0,2021/09/12 10:14:00+00,17,2021/09/12 04:00:00+00,102637,1434,767419,44909,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,517
34.053533,-11.6842,0.1303,-0.173733,337,43.9134,0,0,2021/09/13 10:14:00+00,4,2021/09/13 04:00:00+00,102973,1434,767419,44913,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,518
63.242266,29.188733,0.043433,-0.086867,970,126.3977,1,0.1303,2021/09/14 10:14:00+00,29,2021/09/14 04:00:00+00,104009,1435,767419,44942,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,519
82.310533,19.068267,0.2606,0.217167,588,76.6205,5,0.6515,2021/09/15 10:14:00+00,21,2021/09/15 04:00:00+00,104591,1440,767419,44962,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,520
86.2632,3.952667,0.2606,0,428,55.7714,0,0,2021/09/16 10:14:00+00,23,2021/09/16 04:00:00+00,105004,1440,767419,44981,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,521
72.6244,-13.6388,0.825266,0.564666,656,85.4813,14,1.8243,2021/09/17 10:14:00+00,15,2021/09/17 04:00:00+00,105651,1454,767419,44997,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,522
70.62635,-1.99805,0.781833,-0.043433,0,,4,0.5212,2021/09/18 10:14:00+00,9,2021/09/18 04:00:00+00,105653,1458,767419,45004,2021/09/12 04:00:00+00,2021/09/18 04:00:00+00,202138,523
91.0845,20.45815,0.781833,0,742,96.6877,0,0,2021/09/19 10:15:00+00,2,2021/09/19 04:00:00+00,106392,1458,767419,45006,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,524
55.8365,-35.248,0.173733,-0.6081,115,14.9853,0,0,2021/09/20 10:14:00+00,8,2021/09/20 04:00:00+00,106503,1458,767419,45014,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,525
61.027066,5.190566,0.6081,0.434367,548,71.4082,14,1.8243,2021/09/21 10:14:00+00,26,2021/09/21 04:00:00+00,107035,1472,767419,45039,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,526
45.607433,-15.419633,0.781833,0.173733,387,50.4288,4,0.5212,2021/09/22 10:14:00+00,21,2021/09/22 04:00:00+00,107416,1476,767419,45060,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,527
59.550266,13.942833,0.955566,0.173733,436,56.8138,4,0.5212,2021/09/23 10:15:00+00,11,2021/09/23 04:00:00+00,107855,1480,767419,45071,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,528
52.817733,-6.732533,0.434333,-0.521233,393,51.2106,2,0.2606,2021/09/24 10:15:00+00,12,2021/09/24 04:00:00+00,108242,1482,767419,45083,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,529
50.168166,-2.649567,0.5212,0.086867,326,42.4801,6,0.7818,2021/09/25 10:15:00+00,5,2021/09/25 04:00:00+00,108587,1488,767419,45088,2021/09/19 04:00:00+00,2021/09/25 04:00:00+00,202139,530
46.867066,-3.3011,0.3909,-0.1303,360,46.9105,1,0.1303,2021/09/26 10:15:00+00,3,2021/09/26 04:00:00+00,108946,1489,767419,45091,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,531
40.655766,-6.2113,0.304033,-0.086867,250,32.5767,0,0,2021/09/27 10:15:00+00,5,2021/09/27 04:00:00+00,109192,1489,767419,45094,2021/09/26 04:00:00+00,2021/10/02 04:00:00+00,202140,532
