OBJECTID,ZIPCODE,COLLECTION_WEEK_BEGINNING,census_2019_population,CONFIRMED_PER_WEEK_BEGINNING,ratePer100K,aveDaily_RatePer100K,Gating_criterion,total_CONFIRMED_PER_WEEK_BEGINN,total_ratePer100K,LOADED,SHAPE_Length,SHAPE_Area
100216,40212,2021/02/21 12:00:00+00,16700,25,149.7,21.39,3,1098,6574.85,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100217,40212,2021/02/28 12:00:00+00,16700,15,89.82,12.83,3,1113,6664.67,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100218,40212,2021/03/07 12:00:00+00,16700,16,95.81,13.69,3,1129,6760.48,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100219,40212,2021/03/14 12:00:00+00,16700,12,71.86,10.27,3,1141,6832.34,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100220,40212,2021/03/21 12:00:00+00,16700,12,71.86,10.27,3,1153,6904.19,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100221,40212,2021/03/28 12:00:00+00,16700,4,23.95,3.42,2,1157,6928.14,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100222,40212,2021/04/04 12:00:00+00,16700,12,71.86,10.27,3,1169,7000,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100223,40212,2021/04/11 12:00:00+00,16700,19,113.77,16.25,3,1188,7113.77,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100224,40212,2021/04/18 12:00:00+00,16700,23,137.72,19.67,3,1211,7251.5,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100225,40212,2021/04/25 12:00:00+00,16700,21,125.75,17.96,3,1232,7377.25,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100226,40212,2021/05/02 12:00:00+00,16700,18,107.78,15.4,3,1250,7485.03,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100227,40212,2021/05/09 12:00:00+00,16700,17,101.8,14.54,3,1267,7586.83,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100228,40212,2021/05/16 12:00:00+00,16700,19,113.77,16.25,3,1286,7700.6,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100229,40212,2021/05/23 12:00:00+00,16700,15,89.82,12.83,3,1301,7790.42,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100230,40212,2021/05/30 12:00:00+00,16700,2,11.98,1.71,2,1303,7802.4,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100231,40212,2021/06/06 12:00:00+00,16700,6,35.93,5.13,2,1309,7838.32,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100232,40212,2021/06/13 12:00:00+00,16700,4,23.95,3.42,2,1313,7862.28,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100233,40212,2021/06/20 12:00:00+00,16700,3,17.96,2.57,2,1316,7880.24,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100234,40212,2021/06/27 12:00:00+00,16700,2,11.98,1.71,2,1318,7892.22,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100235,40212,2021/07/04 12:00:00+00,16700,5,29.94,4.28,2,1323,7922.16,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100236,40212,2021/07/11 12:00:00+00,16700,17,101.8,14.54,3,1340,8023.95,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100237,40212,2021/07/18 12:00:00+00,16700,15,89.82,12.83,3,1355,8113.77,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100238,40212,2021/07/25 12:00:00+00,16700,29,173.65,24.81,3,1384,8287.43,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100239,40212,2021/08/01 12:00:00+00,16700,56,335.33,47.9,4,1440,8622.75,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100240,40212,2021/08/08 12:00:00+00,16700,65,389.22,55.6,4,1505,9011.98,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100241,40212,2021/08/15 12:00:00+00,16700,89,532.93,76.13,4,1594,9544.91,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100242,40212,2021/08/22 12:00:00+00,16700,103,616.77,88.11,4,1697,10161.68,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100243,40212,2021/08/29 12:00:00+00,16700,90,538.92,76.99,4,1787,10700.6,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100244,40212,2021/09/05 12:00:00+00,16700,84,502.99,71.86,4,1871,11203.59,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100245,40212,2021/09/12 12:00:00+00,16700,93,556.89,79.56,4,1964,11760.48,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100246,40212,2021/09/19 12:00:00+00,16700,62,371.26,53.04,4,2026,12131.74,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100247,40212,2021/09/26 12:00:00+00,16700,90,538.92,76.99,4,2116,12670.66,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100248,40212,2021/10/03 12:00:00+00,16700,98,586.83,83.83,4,2214,13257.49,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100249,40212,2021/10/10 12:00:00+00,16700,49,293.41,41.92,4,2263,13550.9,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100250,40212,2021/10/17 12:00:00+00,16700,42,251.5,35.93,4,2305,13802.4,2021/10/24 06:12:57+00,0.185961121176074,0.00114467127598811
100251,40223,2020/04/26 12:00:00+00,23357,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100252,40223,2020/05/03 12:00:00+00,23357,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100253,40223,2020/05/10 12:00:00+00,23357,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100254,40223,2020/05/17 12:00:00+00,23357,4,17.13,2.45,2,4,17.13,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100255,40223,2020/05/24 12:00:00+00,23357,4,17.13,2.45,2,8,34.25,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100256,40223,2020/05/31 12:00:00+00,23357,46,196.94,28.13,4,54,231.19,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100257,40223,2020/06/07 12:00:00+00,23357,9,38.53,5.5,2,63,269.73,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100258,40223,2020/06/14 12:00:00+00,23357,7,29.97,4.28,2,70,299.7,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100259,40223,2020/06/21 12:00:00+00,23357,6,25.69,3.67,2,76,325.38,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100260,40223,2020/06/28 12:00:00+00,23357,7,29.97,4.28,2,83,355.35,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100261,40223,2020/07/05 12:00:00+00,23357,15,64.22,9.17,2,98,419.57,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100262,40223,2020/07/12 12:00:00+00,23357,21,89.91,12.84,3,119,509.48,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100263,40223,2020/07/19 12:00:00+00,23357,22,94.19,13.46,3,141,603.67,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100264,40223,2020/07/26 12:00:00+00,23357,30,128.44,18.35,3,171,732.11,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100265,40223,2020/08/02 12:00:00+00,23357,27,115.6,16.51,3,198,847.71,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100266,40223,2020/08/09 12:00:00+00,23357,41,175.54,25.08,4,239,1023.25,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100267,40223,2020/08/16 12:00:00+00,23357,25,107.03,15.29,3,264,1130.28,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100268,40223,2020/08/23 12:00:00+00,23357,28,119.88,17.13,3,292,1250.16,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100269,40223,2020/08/30 12:00:00+00,23357,25,107.03,15.29,3,317,1357.19,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100270,40223,2020/09/06 12:00:00+00,23357,15,64.22,9.17,2,332,1421.42,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100271,40223,2020/09/13 12:00:00+00,23357,27,115.6,16.51,3,359,1537.01,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100272,40223,2020/09/20 12:00:00+00,23357,21,89.91,12.84,3,380,1626.92,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100273,40223,2020/09/27 12:00:00+00,23357,40,171.25,24.46,3,420,1798.18,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100274,40223,2020/10/04 12:00:00+00,23357,29,124.16,17.74,3,449,1922.34,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100275,40223,2020/10/11 12:00:00+00,23357,35,149.85,21.41,3,484,2072.18,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100276,40223,2020/10/18 12:00:00+00,23357,60,256.88,36.7,4,544,2329.07,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100277,40223,2020/10/25 12:00:00+00,23357,60,256.88,36.7,4,604,2585.95,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100278,40223,2020/11/01 12:00:00+00,23357,55,235.48,33.64,4,659,2821.42,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100279,40223,2020/11/08 12:00:00+00,23357,97,415.29,59.33,4,756,3236.72,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100280,40223,2020/11/15 12:00:00+00,23357,82,351.07,50.15,4,838,3587.79,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100281,40223,2020/11/22 12:00:00+00,23357,83,355.35,50.76,4,921,3943.14,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100282,40223,2020/11/29 12:00:00+00,23357,95,406.73,58.1,4,1016,4349.87,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100283,40223,2020/12/06 12:00:00+00,23357,100,428.14,61.16,4,1116,4778.01,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100284,40223,2020/12/13 12:00:00+00,23357,74,316.82,45.26,4,1190,5094.83,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100285,40223,2020/12/20 12:00:00+00,23357,67,286.85,40.98,4,1257,5381.68,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100286,40223,2020/12/27 12:00:00+00,23357,73,312.54,44.65,4,1330,5694.22,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100287,40223,2021/01/03 12:00:00+00,23357,90,385.32,55.05,4,1420,6079.55,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100288,40223,2021/01/10 12:00:00+00,23357,81,346.79,49.54,4,1501,6426.34,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100289,40223,2021/01/17 12:00:00+00,23357,105,449.54,64.22,4,1606,6875.88,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100290,40223,2021/01/24 12:00:00+00,23357,75,321.1,45.87,4,1681,7196.99,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100291,40223,2021/01/31 12:00:00+00,23357,53,226.91,32.42,4,1734,7423.9,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100292,40223,2021/02/07 12:00:00+00,23357,56,239.76,34.25,4,1790,7663.66,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100293,40223,2021/02/14 12:00:00+00,23357,43,184.1,26.3,4,1833,7847.75,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100294,40223,2021/02/21 12:00:00+00,23357,29,124.16,17.74,3,1862,7971.91,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100295,40223,2021/02/28 12:00:00+00,23357,23,98.47,14.07,3,1885,8070.39,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100296,40223,2021/03/07 12:00:00+00,23357,17,72.78,10.4,3,1902,8143.17,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100297,40223,2021/03/14 12:00:00+00,23357,23,98.47,14.07,3,1925,8241.64,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100298,40223,2021/03/21 12:00:00+00,23357,32,137,19.57,3,1957,8378.64,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100299,40223,2021/03/28 12:00:00+00,23357,20,85.63,12.23,3,1977,8464.27,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100300,40223,2021/04/04 12:00:00+00,23357,32,137,19.57,3,2009,8601.28,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100301,40223,2021/04/11 12:00:00+00,23357,17,72.78,10.4,3,2026,8674.06,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100302,40223,2021/04/18 12:00:00+00,23357,18,77.06,11.01,3,2044,8751.12,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100303,40223,2021/04/25 12:00:00+00,23357,17,72.78,10.4,3,2061,8823.91,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100304,40223,2021/05/02 12:00:00+00,23357,9,38.53,5.5,2,2070,8862.44,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100305,40223,2021/05/09 12:00:00+00,23357,11,47.1,6.73,2,2081,8909.53,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100306,40223,2021/05/16 12:00:00+00,23357,14,59.94,8.56,2,2095,8969.47,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100307,40223,2021/05/23 12:00:00+00,23357,9,38.53,5.5,2,2104,9008.01,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100308,40223,2021/05/30 12:00:00+00,23357,1,4.28,0.61,1,2105,9012.29,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100309,40223,2021/06/06 12:00:00+00,23357,4,17.13,2.45,2,2109,9029.41,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100310,40223,2021/06/13 12:00:00+00,23357,5,21.41,3.06,2,2114,9050.82,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100311,40223,2021/06/20 12:00:00+00,23357,8,34.25,4.89,2,2122,9085.07,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100312,40223,2021/06/27 12:00:00+00,23357,4,17.13,2.45,2,2126,9102.2,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100313,40223,2021/07/04 12:00:00+00,23357,8,34.25,4.89,2,2134,9136.45,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100314,40223,2021/07/11 12:00:00+00,23357,14,59.94,8.56,2,2148,9196.39,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100315,40223,2021/07/18 12:00:00+00,23357,13,55.66,7.95,2,2161,9252.04,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100316,40223,2021/07/25 12:00:00+00,23357,21,89.91,12.84,3,2182,9341.95,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100317,40223,2021/08/01 12:00:00+00,23357,37,158.41,22.63,3,2219,9500.36,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100318,40223,2021/08/08 12:00:00+00,23357,61,261.16,37.31,4,2280,9761.53,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100319,40223,2021/08/15 12:00:00+00,23357,80,342.51,48.93,4,2360,10104.04,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100320,40223,2021/08/22 12:00:00+00,23357,94,402.45,57.49,4,2454,10506.49,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100321,40223,2021/08/29 12:00:00+00,23357,89,381.04,54.43,4,2543,10887.53,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100322,40223,2021/09/05 12:00:00+00,23357,79,338.23,48.32,4,2622,11225.76,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100323,40223,2021/09/12 12:00:00+00,23357,108,462.39,66.06,4,2730,11688.14,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100324,40223,2021/09/19 12:00:00+00,23357,63,269.73,38.53,4,2793,11957.87,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100325,40223,2021/09/26 12:00:00+00,23357,84,359.64,51.38,4,2877,12317.51,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100326,40223,2021/10/03 12:00:00+00,23357,46,196.94,28.13,4,2923,12514.45,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100327,40223,2021/10/10 12:00:00+00,23357,33,141.29,20.18,3,2956,12655.73,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100328,40223,2021/10/17 12:00:00+00,23357,32,137,19.57,3,2988,12792.74,2021/10/24 06:12:57+00,0.457528487130739,0.00343465388129998
100329,40204,2020/04/26 12:00:00+00,14714,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100330,40204,2020/05/03 12:00:00+00,14714,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100331,40204,2020/05/10 12:00:00+00,14714,0,0,0,1,0,0,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100332,40204,2020/05/17 12:00:00+00,14714,2,13.59,1.94,2,2,13.59,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100333,40204,2020/05/24 12:00:00+00,14714,1,6.8,0.97,1,3,20.39,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100334,40204,2020/05/31 12:00:00+00,14714,17,115.54,16.51,3,20,135.92,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100335,40204,2020/06/07 12:00:00+00,14714,0,0,0,1,20,135.92,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100336,40204,2020/06/14 12:00:00+00,14714,2,13.59,1.94,2,22,149.52,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100337,40204,2020/06/21 12:00:00+00,14714,5,33.98,4.85,2,27,183.5,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100338,40204,2020/06/28 12:00:00+00,14714,6,40.78,5.83,2,33,224.28,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100339,40204,2020/07/05 12:00:00+00,14714,10,67.96,9.71,2,43,292.24,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100340,40204,2020/07/12 12:00:00+00,14714,14,95.15,13.59,3,57,387.39,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100341,40204,2020/07/19 12:00:00+00,14714,18,122.33,17.48,3,75,509.72,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100342,40204,2020/07/26 12:00:00+00,14714,20,135.92,19.42,3,95,645.64,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100343,40204,2020/08/02 12:00:00+00,14714,21,142.72,20.39,3,116,788.36,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100344,40204,2020/08/09 12:00:00+00,14714,19,129.13,18.45,3,135,917.49,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100345,40204,2020/08/16 12:00:00+00,14714,11,74.76,10.68,3,146,992.25,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100346,40204,2020/08/23 12:00:00+00,14714,14,95.15,13.59,3,160,1087.4,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100347,40204,2020/08/30 12:00:00+00,14714,26,176.7,25.24,4,186,1264.1,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100348,40204,2020/09/06 12:00:00+00,14714,10,67.96,9.71,2,196,1332.06,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100349,40204,2020/09/13 12:00:00+00,14714,9,61.17,8.74,2,205,1393.23,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100350,40204,2020/09/20 12:00:00+00,14714,15,101.94,14.56,3,220,1495.17,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100351,40204,2020/09/27 12:00:00+00,14714,11,74.76,10.68,3,231,1569.93,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100352,40204,2020/10/04 12:00:00+00,14714,17,115.54,16.51,3,248,1685.47,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100353,40204,2020/10/11 12:00:00+00,14714,25,169.91,24.27,3,273,1855.38,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100354,40204,2020/10/18 12:00:00+00,14714,24,163.11,23.3,3,297,2018.49,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100355,40204,2020/10/25 12:00:00+00,14714,27,183.5,26.21,4,324,2201.98,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100356,40204,2020/11/01 12:00:00+00,14714,43,292.24,41.75,4,367,2494.22,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100357,40204,2020/11/08 12:00:00+00,14714,55,373.79,53.4,4,422,2868.02,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100358,40204,2020/11/15 12:00:00+00,14714,41,278.65,39.81,4,463,3146.66,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100359,40204,2020/11/22 12:00:00+00,14714,56,380.59,54.37,4,519,3527.25,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100360,40204,2020/11/29 12:00:00+00,14714,52,353.4,50.49,4,571,3880.66,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100361,40204,2020/12/06 12:00:00+00,14714,53,360.2,51.46,4,624,4240.86,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100362,40204,2020/12/13 12:00:00+00,14714,37,251.46,35.92,4,661,4492.32,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100363,40204,2020/12/20 12:00:00+00,14714,28,190.29,27.18,4,689,4682.62,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100364,40204,2020/12/27 12:00:00+00,14714,29,197.09,28.16,4,718,4879.71,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100365,40204,2021/01/03 12:00:00+00,14714,47,319.42,45.63,4,765,5199.13,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100366,40204,2021/01/10 12:00:00+00,14714,36,244.66,34.95,4,801,5443.8,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100367,40204,2021/01/17 12:00:00+00,14714,46,312.63,44.66,4,847,5756.42,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100368,40204,2021/01/24 12:00:00+00,14714,24,163.11,23.3,3,871,5919.53,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100369,40204,2021/01/31 12:00:00+00,14714,28,190.29,27.18,4,899,6109.83,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100370,40204,2021/02/07 12:00:00+00,14714,22,149.52,21.36,3,921,6259.34,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100371,40204,2021/02/14 12:00:00+00,14714,13,88.35,12.62,3,934,6347.7,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100372,40204,2021/02/21 12:00:00+00,14714,17,115.54,16.51,3,951,6463.23,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100373,40204,2021/02/28 12:00:00+00,14714,11,74.76,10.68,3,962,6537.99,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100374,40204,2021/03/07 12:00:00+00,14714,7,47.57,6.8,2,969,6585.56,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100375,40204,2021/03/14 12:00:00+00,14714,14,95.15,13.59,3,983,6680.71,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100376,40204,2021/03/21 12:00:00+00,14714,11,74.76,10.68,3,994,6755.47,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100377,40204,2021/03/28 12:00:00+00,14714,8,54.37,7.77,2,1002,6809.84,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100378,40204,2021/04/04 12:00:00+00,14714,16,108.74,15.53,3,1018,6918.58,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100379,40204,2021/04/11 12:00:00+00,14714,8,54.37,7.77,2,1026,6972.95,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100380,40204,2021/04/18 12:00:00+00,14714,9,61.17,8.74,2,1035,7034.12,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100381,40204,2021/04/25 12:00:00+00,14714,13,88.35,12.62,3,1048,7122.47,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100382,40204,2021/05/02 12:00:00+00,14714,5,33.98,4.85,2,1053,7156.45,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100383,40204,2021/05/09 12:00:00+00,14714,0,0,0,1,1053,7156.45,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100384,40204,2021/05/16 12:00:00+00,14714,3,20.39,2.91,2,1056,7176.84,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100385,40204,2021/05/23 12:00:00+00,14714,6,40.78,5.83,2,1062,7217.62,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100386,40204,2021/05/30 12:00:00+00,14714,2,13.59,1.94,2,1064,7231.21,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100387,40204,2021/06/06 12:00:00+00,14714,2,13.59,1.94,2,1066,7244.8,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100388,40204,2021/06/13 12:00:00+00,14714,4,27.18,3.88,2,1070,7271.99,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100389,40204,2021/06/20 12:00:00+00,14714,2,13.59,1.94,2,1072,7285.58,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100390,40204,2021/06/27 12:00:00+00,14714,2,13.59,1.94,2,1074,7299.17,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100391,40204,2021/07/04 12:00:00+00,14714,0,0,0,1,1074,7299.17,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100392,40204,2021/07/11 12:00:00+00,14714,5,33.98,4.85,2,1079,7333.15,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100393,40204,2021/07/18 12:00:00+00,14714,7,47.57,6.8,2,1086,7380.73,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100394,40204,2021/07/25 12:00:00+00,14714,20,135.92,19.42,3,1106,7516.65,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100395,40204,2021/08/01 12:00:00+00,14714,26,176.7,25.24,4,1132,7693.35,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100396,40204,2021/08/08 12:00:00+00,14714,24,163.11,23.3,3,1156,7856.46,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100397,40204,2021/08/15 12:00:00+00,14714,44,299.03,42.72,4,1200,8155.5,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100398,40204,2021/08/22 12:00:00+00,14714,47,319.42,45.63,4,1247,8474.92,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
100399,40204,2021/08/29 12:00:00+00,14714,48,326.22,46.6,4,1295,8801.14,2021/10/24 06:12:57+00,0.138497993141057,0.000758063293130923
